pval	log2fc(high/low)	sig_label
RAMP2|10266_calculated	0.11142364869198	0.761789624599878	UnsigDEGs
RAMP3|10268_calculated	0.83536428159919	0.118034348789136	UnsigDEGs
RANBP10|57610_calculated	0.991599565740871	-0.000431475408119265	UnsigDEGs
RANBP17|64901_calculated	0.550290165576168	-0.162478041911089	UnsigDEGs
RANBP1|5902_calculated	0.782150967936139	0.00851101157517915	UnsigDEGs
RANBP2|5903_calculated	0.0589915456312792	0.0859305880157987	UnsigDEGs
RANBP3|8498_calculated	0.182853374090144	-0.0282582599053623	UnsigDEGs
RANBP6|26953_calculated	0.109154096560137	0.0781291595898217	UnsigDEGs
RANBP9|10048_calculated	0.0562262967175229	0.0421515342090774	UnsigDEGs
RANGAP1|5905_calculated	0.0409835452638828	-0.0543171054222407	UnsigDEGs
RANGRF|29098_calculated	0.360188464329529	-0.0341332161336204	UnsigDEGs
RAN|5901_calculated	0.24186253157205	0.0284456320941685	UnsigDEGs
RAP1A|5906_calculated	0.82294971442228	-0.00741429230684611	UnsigDEGs
RAP1B|5908_calculated	0.832855456787769	0.00723700931342729	UnsigDEGs
RAP1GAP2|23108_calculated	0.193233688203698	0.0790394833434325	UnsigDEGs
RAP1GAP|5909_calculated	0.660684236593997	-0.168836478976522	UnsigDEGs
RAP1GDS1|5910_calculated	0.393659497794236	0.0237735674561405	UnsigDEGs
RAP2A|5911_calculated	3.447313833162e-05	0.230019632872788	Up
RAP2B|5912_calculated	0.80733051408557	0.0114403869200985	UnsigDEGs
RAP2C|57826_calculated	0.37559154348921	-0.031970219974274	UnsigDEGs
RAPGEF1|2889_calculated	0.0315006528920429	-0.0821514235528132	UnsigDEGs
RAPGEF2|9693_calculated	0.0231064256059798	0.125758605644848	UnsigDEGs
RAPGEF3|10411_calculated	0.646289089689859	0.083166663994675	UnsigDEGs
RAPGEF4|11069_calculated	0.100681211817087	1.03789607154578	UnsigDEGs
RAPGEF5|9771_calculated	0.660951048128826	0.219681415955773	UnsigDEGs
RAPGEF6|51735_calculated	0.0470150436154588	0.120807961046933	UnsigDEGs
RAPGEFL1|51195_calculated	0.457791496813685	0.0698217248513757	UnsigDEGs
RAPH1|65059_calculated	0.90900653432671	-0.0247243311915909	UnsigDEGs
RAPSN|5913_calculated	0.0149594331461159	-0.451946078331585	UnsigDEGs
RARA|5914_calculated	0.127264625141654	-0.115074370022986	UnsigDEGs
RARB|5915_calculated	0.0566500664710321	0.552493014574035	UnsigDEGs
RARG|5916_calculated	0.389005794083341	-0.11564478777953	UnsigDEGs
RARRES1|5918_calculated	0.407824836734031	0.165682488822135	UnsigDEGs
RARRES2|5919_calculated	0.244624258714115	0.414208941169528	UnsigDEGs
RARRES3|5920_calculated	0.360821872325771	-0.0688828764279877	UnsigDEGs
RARS2|57038_calculated	0.00628312519637937	0.0554612019902812	Up
RARS|5917_calculated	0.0885736894631862	0.046132171602577	UnsigDEGs
RASA1|5921_calculated	0.0609408868966672	0.0621166328555747	UnsigDEGs
RASA2|5922_calculated	0.194371694725105	0.0658990880876891	UnsigDEGs
RASA3|22821_calculated	0.00607594724331292	-0.125635796586788	Down
RASA4P|401331_calculated	0.199092522582038	-0.138068641782314	UnsigDEGs
RASA4|10156_calculated	0.967001402346131	-0.00970795904671733	UnsigDEGs
RASAL2|9462_calculated	0.570584354355146	0.119455103310092	UnsigDEGs
RASAL3|64926_calculated	0.259199727664517	-0.0537547748124293	UnsigDEGs
RASD1|51655_calculated	0.0989487637257496	0.56718864776816	UnsigDEGs
RASGEF1A|221002_calculated	0.893204999669853	-0.0181307436213831	UnsigDEGs
RASGEF1B|153020_calculated	0.332919907202905	-0.162983236793281	UnsigDEGs
RASGRF1|5923_calculated	0.237150901104684	0.495300667629872	UnsigDEGs
RASGRF2|5924_calculated	0.0925726027195534	0.431813109786562	UnsigDEGs
RASGRP1|10125_calculated	0.0758089612241372	0.239543497037239	UnsigDEGs
RASGRP2|10235_calculated	0.233391530982918	-0.0420320976588086	UnsigDEGs
RASGRP3|25780_calculated	0.959568443805447	-0.00659592309963688	UnsigDEGs
RASGRP4|115727_calculated	0.0283260737803655	-0.186817569412872	UnsigDEGs
RASIP1|54922_calculated	0.170381904352308	0.496009662054805	UnsigDEGs
RASL10A|10633_calculated	0.451402575521028	-0.302352840088884	UnsigDEGs
RASL10B|91608_calculated	0.804250972073478	0.0881588771260221	UnsigDEGs
RASL11A|387496_calculated	0.973823422161764	0.00666609232689015	UnsigDEGs
RASL11B|65997_calculated	0.127537684673824	0.370836996971915	UnsigDEGs
RASSF1|11186_calculated	0.071463415103014	-0.0515584060917731	UnsigDEGs
RASSF2|9770_calculated	0.046077347490844	-0.0875688175239633	UnsigDEGs
RASSF3|283349_calculated	0.564927236958719	-0.0314003983105295	UnsigDEGs
RASSF4|83937_calculated	0.00463851881690661	-0.411613089481488	Down
RASSF5|83593_calculated	0.135900473878204	-0.0601136682034434	UnsigDEGs
RASSF6|166824_calculated	0.412559954436743	0.410571024364288	UnsigDEGs
RASSF7|8045_calculated	0.0662879674978885	-0.136097059243341	UnsigDEGs
RASSF8|11228_calculated	0.0292601706898826	0.672779601521211	UnsigDEGs
RAVER1|125950_calculated	0.873436515186942	0.00532844101354703	UnsigDEGs
RAVER2|55225_calculated	0.0668383641877407	0.160587309366423	UnsigDEGs
RB1CC1|9821_calculated	0.00512460580947027	0.100871589163902	Up
RB1|5925_calculated	0.752964672076933	0.0130007535665844	UnsigDEGs
RBAK|57786_calculated	0.0231191870679332	0.117610004688007	UnsigDEGs
RBBP4|5928_calculated	0.0029054711999956	0.0728790973073942	Up
RBBP5|5929_calculated	0.0102859311713714	0.113489099307993	UnsigDEGs
RBBP6|5930_calculated	0.00710019167892653	0.0701631175520888	Up
RBBP7|5931_calculated	0.114064370642065	0.0382198922696583	UnsigDEGs
RBBP8|5932_calculated	0.186887262562258	0.0723240001731309	UnsigDEGs
RBBP9|10741_calculated	0.00874046124554157	0.142261366408359	Up
RBCK1|10616_calculated	0.290063877250609	-0.0315341889349801	UnsigDEGs
RBFA|79863_calculated	0.486808097512098	0.040169717986295	UnsigDEGs
RBFOX2|23543_calculated	0.0366271006038083	0.692347744897054	UnsigDEGs
RBFOX3|146713_calculated	0.071305160672004	0.322299069587201	UnsigDEGs
RBKS|64080_calculated	0.203201019826833	-0.168151871999764	UnsigDEGs
RBL1|5933_calculated	0.12068532088009	0.0865514955582064	UnsigDEGs
RBL2|5934_calculated	0.213071512916135	0.0295253143373339	UnsigDEGs
RBM10|8241_calculated	0.47166615372642	-0.0191733510844817	UnsigDEGs
RBM11|54033_calculated	0.165026612336561	0.734317314536541	UnsigDEGs
RBM12B|389677_calculated	0.00289854390764043	0.20816823677399	Up
RBM12|10137_calculated	0.00937726422301367	0.0775192898363997	Up
RBM14|10432_calculated	0.549113818251062	0.0181600029570329	UnsigDEGs
RBM15B|29890_calculated	0.288618601033691	0.0251035066045185	UnsigDEGs
RBM15|64783_calculated	0.123863090701269	0.0620323875712197	UnsigDEGs
RBM16|22828_calculated	0.0175601480515328	0.0567121165542239	UnsigDEGs
RBM17|84991_calculated	0.0201080771405125	0.0437173596164655	UnsigDEGs
RBM18|92400_calculated	0.309876887373641	0.0307512804437002	UnsigDEGs
RBM19|9904_calculated	0.88437530974561	0.00546593971680785	UnsigDEGs
RBM22|55696_calculated	0.334432169614044	0.0154159320525181	UnsigDEGs
RBM23|55147_calculated	0.743452754678017	0.00593437386947399	UnsigDEGs
RBM25|58517_calculated	0.110522878958639	0.032360076685733	UnsigDEGs
RBM26|64062_calculated	0.00908242843616112	0.0770339685022188	Up
RBM27|54439_calculated	0.00498473224267041	0.102944277223845	Up
RBM28|55131_calculated	0.0433817573576989	0.0886271976163136	UnsigDEGs
RBM33|155435_calculated	0.831077266298522	0.00547842482218291	UnsigDEGs
RBM34|23029_calculated	0.12773120330941	0.0368293662636565	UnsigDEGs
RBM38|55544_calculated	0.728628591166199	-0.0264074735757506	UnsigDEGs
RBM39|9584_calculated	0.0621661914335139	0.0387398392300384	UnsigDEGs
RBM3|5935_calculated	0.557588401025808	0.0161085969789941	UnsigDEGs
RBM41|55285_calculated	0.00215139943260709	0.166619174680701	Up
RBM42|79171_calculated	0.0337899618028221	-0.0692333191856657	UnsigDEGs
RBM43|375287_calculated	0.105541293772634	0.147032027916294	UnsigDEGs
RBM44|375316_calculated	0.454779838726787	0.138021314461233	UnsigDEGs
RBM45|129831_calculated	0.00645877030251961	0.111261080720351	Up
RBM47|54502_calculated	0.026367712068338	-0.478944640916289	UnsigDEGs
RBM4B|83759_calculated	0.159661001540193	0.0612854183256973	UnsigDEGs
RBM4|5936_calculated	0.55597680394258	0.0163918880317658	UnsigDEGs
RBM5|10181_calculated	0.341344974048663	0.0247429484457368	UnsigDEGs
RBM6|10180_calculated	0.187367107553994	0.0324927854425471	UnsigDEGs
RBM7|10179_calculated	0.00661103362454254	0.0855047206663242	Up
RBM8A|9939_calculated	0.00210350280009803	0.0821531896479944	Up
RBMS1|5937|1of2_calculated	0.564775569550029	0.0238712136391402	UnsigDEGs
RBMS1|5937|2of2_calculated	0.227949253908223	0.065159898552192	UnsigDEGs
RBMS2|5939|1of2_calculated	0.00227302077572173	0.261715068420099	Up
RBMS2|5939|2of2_calculated	0.0058662980686495	0.197275983727888	Up
RBMS3|27303_calculated	0.963002337131684	-0.0286520054721212	UnsigDEGs
RBMX2|51634_calculated	0.830444840884511	0.00858195588889522	UnsigDEGs
RBMX|27316_calculated	0.0176471624676382	0.055273452525849	UnsigDEGs
RBP1|5947_calculated	0.548457627843897	0.209684825163481	UnsigDEGs
RBP2|5948_calculated	0.430944270898215	0.176031816329178	UnsigDEGs
RBP4|5950_calculated	0.761590638279208	0.14447164161817	UnsigDEGs
RBP5|83758_calculated	0.0732288715805234	0.154374386236383	UnsigDEGs
RBP7|116362_calculated	0.968797540337676	-0.0160218014812603	UnsigDEGs
RBPJL|11317_calculated	0.0448117348278815	-1.60631413836952	UnsigDEGs
RBPJ|3516_calculated	0.919913258983296	0.00290880365982232	UnsigDEGs
RBPMS2|348093_calculated	0.278131417545942	-0.341757224139127	UnsigDEGs
RBPMS|11030_calculated	0.0891413075602058	0.324839676828556	UnsigDEGs
RBX1|9978_calculated	0.921931600250001	-0.00222540220401831	UnsigDEGs
RC3H1|149041_calculated	0.227763141877952	0.0372616756999029	UnsigDEGs
RC3H2|54542_calculated	0.195411397828836	0.0608939481578651	UnsigDEGs
RCAN1|1827_calculated	0.872586214781552	-0.0124311174353824	UnsigDEGs
RCAN2|10231_calculated	0.460326143304612	0.56872438264691	UnsigDEGs
RCAN3|11123_calculated	0.162805098629648	-0.0919122689811091	UnsigDEGs
RCBTB1|55213_calculated	0.127966144714031	0.0606888896119656	UnsigDEGs
RCBTB2|1102_calculated	0.144780576823935	-0.151269352560186	UnsigDEGs
RCC1|1104_calculated	0.762766374682256	-0.0109688374571937	UnsigDEGs
RCC2|55920_calculated	0.47776922062466	0.0135245984011702	UnsigDEGs
RCCD1|91433_calculated	0.0791470320286312	0.105655165009799	UnsigDEGs
RCE1|9986_calculated	0.31128501950967	-0.0427693221937601	UnsigDEGs
RCHY1|25898_calculated	0.0033521647904393	0.0961959373487089	Up
RCL1|10171_calculated	0.312670581484154	0.0816038406251258	UnsigDEGs
RCN1|5954_calculated	0.00164631719301831	0.163329407623651	Up
RCN2|5955_calculated	0.0113326512812756	0.0931752228800238	UnsigDEGs
RCN3|57333_calculated	0.0366928315876661	-0.448821097948749	UnsigDEGs
RCOR1|23186_calculated	0.310374797014621	0.0188989504378386	UnsigDEGs
RCOR2|283248_calculated	0.00348613400636944	0.774930757144369	Up
RCOR3|55758_calculated	0.00632988096157791	0.0710461803795002	Up
RCSD1|92241_calculated	0.471536756016102	-0.0213661826010353	UnsigDEGs
RCVRN|5957_calculated	0.27067977437871	-0.357765813978152	UnsigDEGs
RDBP|7936_calculated	0.182345237947299	-0.0292765939279443	UnsigDEGs
RDH10|157506_calculated	0.258972242115471	0.138316337641101	UnsigDEGs
RDH11|51109_calculated	0.0372929535332081	0.0576569185877732	UnsigDEGs
RDH12|145226_calculated	0.0596257825758927	0.344266915072238	UnsigDEGs
RDH13|112724_calculated	0.338314084980898	0.0940674138628216	UnsigDEGs
RDH14|57665_calculated	0.00257126915110626	0.154048514420577	Up
RDH16|8608_calculated	0.168248957003538	0.325347884634022	UnsigDEGs
RDH5|5959_calculated	0.0209694810653726	-0.11037979995719	UnsigDEGs
RDM1|201299_calculated	0.95683620884938	0.00909795859937198	UnsigDEGs
RDX|5962_calculated	0.000197049508410299	0.151570166533398	Up
REC8|9985_calculated	0.320755603955675	0.0661683442305623	UnsigDEGs
RECK|8434_calculated	0.143111675272041	-0.149419457865012	UnsigDEGs
RECQL4|9401_calculated	0.13137943260937	-0.1128024534039	UnsigDEGs
RECQL5|9400_calculated	0.488043560055346	0.0294310376899664	UnsigDEGs
RECQL|5965_calculated	0.114079874556364	0.0541101537545999	UnsigDEGs
REEP2|51308_calculated	0.33069894458311	0.383491279165134	UnsigDEGs
REEP3|221035_calculated	0.198646475562753	0.0908026355907075	UnsigDEGs
REEP4|80346_calculated	0.00360372602633194	-0.111599132439437	Down
REEP5|7905_calculated	0.711478987999117	0.0224881832250749	UnsigDEGs
REEP6|92840_calculated	0.459793370155422	-0.114130142311106	UnsigDEGs
REG4|83998_calculated	0.394504817818312	-0.771621814664048	UnsigDEGs
RELA|5970_calculated	0.173130976591817	-0.0298215769556981	UnsigDEGs
RELB|5971_calculated	0.0285472927432748	-0.189065884239174	UnsigDEGs
RELL1|768211_calculated	0.829456981182151	0.0149307822319148	UnsigDEGs
RELL2|285613_calculated	0.0500205854996802	-0.211955653889594	UnsigDEGs
RELN|5649_calculated	0.498848539246071	0.749272715593169	UnsigDEGs
RELT|84957_calculated	0.0227565038203449	-0.125116492494467	UnsigDEGs
REL|5966_calculated	0.515055387218044	-0.0294485890609735	UnsigDEGs
REM2|161253_calculated	0.115943301677347	-0.356216115706929	UnsigDEGs
RENBP|5973_calculated	0.0218046427218594	-0.168373919487381	UnsigDEGs
REN|5972_calculated	0.239218648401132	0.920010284633019	UnsigDEGs
REP15|387849_calculated	0.155284370221021	0.355548804238275	UnsigDEGs
REPIN1|29803_calculated	0.47176269669356	-0.0263572026469637	UnsigDEGs
REPS1|85021_calculated	0.258830520091486	0.0237535865733201	UnsigDEGs
REPS2|9185_calculated	0.634435601327853	-0.0484560493581808	UnsigDEGs
RER1|11079_calculated	0.778540790632027	-0.00402205330141595	UnsigDEGs
RERE|473_calculated	0.575944972544119	-0.0161855591616494	UnsigDEGs
REST|5978_calculated	0.0421876330675385	0.106619006364301	UnsigDEGs
RETN|56729_calculated	0.157485976325853	-0.454526791768542	UnsigDEGs
RETSAT|54884_calculated	0.535755029148072	-0.0235540677248639	UnsigDEGs
RET|5979_calculated	0.868514335019572	-0.0571060679492323	UnsigDEGs
REV1|51455_calculated	0.130178303333767	0.0430577528147791	UnsigDEGs
REV3L|5980_calculated	0.129266789162164	0.0939849234344186	UnsigDEGs
REXO1|57455_calculated	0.0994702845964428	-0.0706868745629082	UnsigDEGs
REXO2|25996_calculated	0.346062907445063	0.0568976808514852	UnsigDEGs
REXO4|57109_calculated	0.834292810826295	0.00669082678885083	UnsigDEGs
RFC1|5981_calculated	0.0114159316226118	0.0904706288180228	UnsigDEGs
RFC2|5982_calculated	0.142861875888028	0.0395426546828933	UnsigDEGs
RFC3|5983_calculated	0.04533985755284	0.108706483842652	UnsigDEGs
RFC4|5984_calculated	0.111175955227006	0.0641556327306606	UnsigDEGs
RFC5|5985_calculated	0.0669952854637152	0.0805136044989476	UnsigDEGs
RFESD|317671_calculated	0.549344994753388	0.141646582554077	UnsigDEGs
RFFL|117584_calculated	0.640926343978927	-0.01018413812242	UnsigDEGs
RFK|55312_calculated	0.0991779103226464	0.0877553627446642	UnsigDEGs
RFNG|5986_calculated	0.452137958718075	-0.0393317545907534	UnsigDEGs
RFPL1S|10740_calculated	0.590957502131789	-0.261375729271296	UnsigDEGs
RFPL1|5988_calculated	0.709177350604876	-0.179856333958028	UnsigDEGs
RFPL2|10739_calculated	0.112934191582671	-0.733356863138763	UnsigDEGs
RFPL3S|10737_calculated	0.616915442053848	0.0804849012628859	UnsigDEGs
RFPL3|10738_calculated	0.62192906418863	0.0921858046836067	UnsigDEGs
RFT1|91869|1of2_calculated	0.621307092679345	0.0249630629079434	UnsigDEGs
RFT1|91869|2of2_calculated	0.430772615874629	0.026820373542957	UnsigDEGs
RFTN1|23180_calculated	0.864390768524736	-0.00842941115157141	UnsigDEGs
RFTN2|130132_calculated	0.282392970952836	0.305197246102545	UnsigDEGs
RFWD2|64326_calculated	0.67830090389027	0.00832055536429929	UnsigDEGs
RFWD3|55159_calculated	0.312574039398081	0.039618150617384	UnsigDEGs
RFX1|5989_calculated	0.252342204127432	-0.0501294787940172	UnsigDEGs
RFX2|5990_calculated	0.16628040484937	-0.152657732145651	UnsigDEGs
RFX3|5991_calculated	0.0388648097449	0.165775853054602	UnsigDEGs
RFX5|5993_calculated	0.0836763124398534	0.0383671392074167	UnsigDEGs
RFX7|64864_calculated	0.0305919719415656	0.106089810658338	UnsigDEGs
RFXANK|8625_calculated	0.102307758355595	-0.0458088576623872	UnsigDEGs
RFXAP|5994_calculated	0.00127171230465256	0.184960438859058	Up
RG9MTD1|54931_calculated	0.0395287109565198	0.108867717222952	UnsigDEGs
RG9MTD2|93587_calculated	0.00684449105606392	0.217324534381669	Up
RG9MTD3|158234_calculated	0.0739419353021816	0.0683923369249688	UnsigDEGs
RGAG1|57529_calculated	0.23180471161067	-1.02417509840045	UnsigDEGs
RGAG4|340526_calculated	0.775004176340743	0.0550096173706876	UnsigDEGs
RGL1|23179_calculated	0.667166436998608	0.156727244098548	UnsigDEGs
RGL2|5863_calculated	0.519882384205397	-0.0238501604024254	UnsigDEGs
RGL3|57139_calculated	0.547264111360766	-0.261201932561928	UnsigDEGs
RGL4|266747_calculated	0.758988134809151	0.0149466898193264	UnsigDEGs
RGMA|56963_calculated	0.971230325471168	-0.0202402224948864	UnsigDEGs
RGMB|285704_calculated	0.163553258018631	0.336050383967409	UnsigDEGs
RGN|9104_calculated	0.567512429562329	0.158651905411563	UnsigDEGs
RGP1|9827_calculated	0.347180389924677	0.0358044167773831	UnsigDEGs
RGPD1|400966|2of2_calculated	0.0198014231356701	0.894800393588966	UnsigDEGs
RGS10|6001_calculated	0.0176681981489213	-0.261695819649014	UnsigDEGs
RGS11|8786_calculated	0.986685692704827	-0.00449404203167949	UnsigDEGs
RGS12|6002_calculated	0.0791096974789959	0.21587836312765	UnsigDEGs
RGS13|6003_calculated	0.144658823719973	0.64193992914383	UnsigDEGs
RGS14|10636_calculated	0.0197261678051011	-0.112359453906299	UnsigDEGs
RGS16|6004_calculated	0.325587095966093	0.356762908321603	UnsigDEGs
RGS17|26575_calculated	0.0245694806022696	0.867112184145386	UnsigDEGs
RGS18|64407_calculated	0.451468317489008	0.0450352842395908	UnsigDEGs
RGS19|10287_calculated	0.00292965766748438	-0.126490222871108	Down
RGS1|5996_calculated	0.276992332960459	0.186460919142197	UnsigDEGs
RGS20|8601_calculated	0.189982639942812	0.22520844302433	UnsigDEGs
RGS2|5997_calculated	0.0283816326371348	-0.269606729645634	UnsigDEGs
RGS3|5998_calculated	0.656508342452848	-0.0427845331934375	UnsigDEGs
RGS5|8490_calculated	0.182094476595464	0.439489117417116	UnsigDEGs
RGS6|9628_calculated	0.227966366090965	1.31362777477361	UnsigDEGs
RGS9BP|388531_calculated	0.326433250213036	0.315519902061893	UnsigDEGs
RGS9|8787_calculated	0.562190366522966	0.212419542344271	UnsigDEGs
RHAG|6005_calculated	0.641185304294653	-0.116145010131265	UnsigDEGs
RHBDD1|84236_calculated	0.115630160039495	0.0733293251547362	UnsigDEGs
RHBDD2|57414_calculated	0.7617294397279	-0.0138995475446309	UnsigDEGs
RHBDD3|25807_calculated	0.795750981095322	0.0160084092501178	UnsigDEGs
RHBDF1|64285_calculated	0.700297275446422	-0.0819146608221708	UnsigDEGs
RHBDF2|79651_calculated	0.000335775486442956	-0.31541064077804	Down
RHBDL1|9028_calculated	0.940318582235418	-0.0187480209323974	UnsigDEGs
RHBDL2|54933_calculated	0.373318685257421	0.111616012236328	UnsigDEGs
RHBDL3|162494_calculated	0.721266158368649	0.199919221280014	UnsigDEGs
RHCE|6006_calculated	0.640831452521398	-0.0913956784660212	UnsigDEGs
RHCG|51458_calculated	0.11020359150173	1.95230864833705	UnsigDEGs
RHD|6007_calculated	0.411092241747415	-0.17419388567062	UnsigDEGs
RHEBL1|121268_calculated	0.0773016919599015	0.188954823712549	UnsigDEGs
RHEB|6009_calculated	0.383392769556255	0.0349538030305977	UnsigDEGs
RHOA|387_calculated	0.107336693589269	-0.02536484827329	UnsigDEGs
RHOBTB1|9886_calculated	0.404062031164893	0.116303189724898	UnsigDEGs
RHOBTB2|23221_calculated	0.0900702277828406	-0.0812420382449368	UnsigDEGs
RHOBTB3|22836_calculated	0.000122769844463621	0.619721102411848	Up
RHOB|388_calculated	0.144014006671317	-0.155061829764656	UnsigDEGs
RHOC|389_calculated	0.524193088437847	0.0738167530421641	UnsigDEGs
RHOF|54509_calculated	0.14725926318983	-0.062665208599976	UnsigDEGs
RHOG|391_calculated	0.000441082238499	-0.120718228550078	Down
RHOH|399_calculated	0.000776842637172595	0.360445941937695	Up
RHOQ|23433_calculated	0.431990707399418	0.0261628706934914	UnsigDEGs
RHOT1|55288_calculated	0.161265284463535	0.0355495187780842	UnsigDEGs
RHOT2|89941_calculated	0.0784069591828838	-0.0716089234016233	UnsigDEGs
RHOU|58480_calculated	0.130609126021523	-0.274350442807254	UnsigDEGs
RHOXF1|158800_calculated	0.416943126164523	0.24476724332019	UnsigDEGs
RHPN1|114822_calculated	0.114069958406951	0.245229296309009	UnsigDEGs
RHPN2|85415_calculated	0.186248111987577	0.263153813525126	UnsigDEGs
RIBC1|158787_calculated	0.40394573857577	0.115420386843493	UnsigDEGs
RIBC2|26150_calculated	0.145574258528548	0.277084330692137	UnsigDEGs
RIC3|79608_calculated	0.429698167784087	0.254729537577803	UnsigDEGs
RIC8A|60626_calculated	0.0300886343312844	-0.0398239034590702	UnsigDEGs
RIC8B|55188_calculated	0.234471810177951	0.0833812988266087	UnsigDEGs
RICTOR|253260_calculated	0.0370410985897809	0.097448694654335	UnsigDEGs
RIF1|55183_calculated	0.0414636097111977	0.125869985044942	UnsigDEGs
RILPL1|353116_calculated	0.112888700619866	0.15770687461751	UnsigDEGs
RILPL2|196383_calculated	0.0161221324835673	-0.0662799360734226	UnsigDEGs
RILP|83547_calculated	0.0073106006892792	-0.200754527296454	Down
RIMBP3|85376_calculated	0.65839525516231	0.0925571105124472	UnsigDEGs
RIMKLA|284716_calculated	0.00998598961042742	0.691694803913919	Up
RIMKLB|57494_calculated	0.480576059430831	0.0770079833587863	UnsigDEGs
RIMS3|9783_calculated	0.318919333103285	-0.120538145912817	UnsigDEGs
RIN1|9610_calculated	0.0148382949016993	-0.447740319477063	UnsigDEGs
RIN2|54453_calculated	0.490606004294354	-0.134549760470117	UnsigDEGs
RIN3|79890_calculated	0.0367472998319541	-0.0677303267014261	UnsigDEGs
RING1|6015_calculated	0.597944508424607	-0.0159189654061781	UnsigDEGs
RINL|126432_calculated	0.0107073882011802	-0.164823478313039	UnsigDEGs
RINT1|60561_calculated	0.00990480136409528	0.0869338798388033	Up
RIOK1|83732_calculated	0.16472706443619	0.0488495462997163	UnsigDEGs
RIOK2|55781_calculated	0.0266506954391093	0.0894622222673254	UnsigDEGs
RIOK3|8780_calculated	0.924374472406899	0.00244527866464916	UnsigDEGs
RIPK1|8737_calculated	0.450656304859395	-0.0165660126403894	UnsigDEGs
RIPK2|8767_calculated	0.455484646885333	-0.026712733384478	UnsigDEGs
RIPK3|11035_calculated	0.0144425109357516	-0.140991536436832	UnsigDEGs
RIT1|6016_calculated	0.800470036768043	-0.00788848082648932	UnsigDEGs
RLBP1|6017_calculated	0.879540900544832	0.0232888143111915	UnsigDEGs
RLF|6018_calculated	0.132550791352637	0.057266807196698	UnsigDEGs
RLIM|51132|1of2_calculated	0.0498015759183027	0.0787921261565021	UnsigDEGs
RLIM|51132|2of2_calculated	0.0789491115324234	0.0797415720665966	UnsigDEGs
RLN1|6013_calculated	0.379038870001687	0.310531729301707	UnsigDEGs
RLN2|6019_calculated	0.871596436522953	-0.0575277271587733	UnsigDEGs
RLN3|117579_calculated	0.201840088453653	-0.534519098863779	UnsigDEGs
RLTPR|146206_calculated	0.647964763405423	0.0493484155075512	UnsigDEGs
RMI1|80010_calculated	0.226672544468724	0.0797518647503663	UnsigDEGs
RMND1|55005_calculated	0.116529079099067	0.060387735655773	UnsigDEGs
RMND5A|64795_calculated	0.0143060551209137	0.0941606645631639	UnsigDEGs
RMND5B|64777_calculated	0.246252139874425	-0.0593827345996997	UnsigDEGs
RMRP|6023_calculated	0.825177762938359	0.0191763753513796	UnsigDEGs
RNASE12|493901_calculated	0.591182179429038	0.928205078826636	UnsigDEGs
RNASE1|6035_calculated	0.276974996503894	-0.273297307243789	UnsigDEGs
RNASE2|6036_calculated	0.0398401567761974	-0.151152876299999	UnsigDEGs
RNASE3|6037_calculated	0.00817950597491888	-0.275029865835266	Down
RNASE4|6038_calculated	0.342290257267495	0.241400133721463	UnsigDEGs
RNASE6|6039_calculated	0.112824676534664	-0.187262793537881	UnsigDEGs
RNASEH1|246243_calculated	0.283925977543027	0.033070998090855	UnsigDEGs
RNASEH2A|10535_calculated	0.415608525063314	-0.0356520295406756	UnsigDEGs
RNASEH2B|79621_calculated	0.00638948115306957	0.0843113567654505	Up
RNASEH2C|84153_calculated	0.137752317755683	-0.0657848703832242	UnsigDEGs
RNASEK|440400_calculated	0.0272599046457223	-0.072598833595699	UnsigDEGs
RNASEL|6041_calculated	0.196827848020812	0.0746686366819807	UnsigDEGs
RNASET2|8635_calculated	0.0440170565873481	-0.0920793328968936	UnsigDEGs
RND1|27289_calculated	0.392869114075752	0.279625435384469	UnsigDEGs
RND2|8153_calculated	0.637748184271246	0.085809340529951	UnsigDEGs
RND3|390_calculated	0.277966056808753	1.28041120603399	UnsigDEGs
RNF103|7844_calculated	0.00171840014305991	0.156452073124262	Up
RNF10|9921_calculated	0.239821881744171	-0.023581901542129	UnsigDEGs
RNF111|54778_calculated	0.575343450911291	0.0131820319343758	UnsigDEGs
RNF113A|7737_calculated	0.126750894929256	-0.049004209316215	UnsigDEGs
RNF114|55905_calculated	0.049155249998505	0.0298791927049163	UnsigDEGs
RNF115|27246_calculated	0.043836527280939	0.044562346438896	UnsigDEGs
RNF11|26994_calculated	0.0219351703441369	0.0745967197575174	UnsigDEGs
RNF121|55298_calculated	0.147776562518808	0.0548309117081063	UnsigDEGs
RNF122|79845_calculated	0.93267933846829	0.00562509807870516	UnsigDEGs
RNF123|63891_calculated	0.108197239478361	-0.0590390156232084	UnsigDEGs
RNF125|54941_calculated	0.00564037523125703	0.180019463529333	Up
RNF126|55658_calculated	0.0232737217815259	-0.0973411715080674	UnsigDEGs
RNF130|55819_calculated	0.658118555036016	-0.00909413462243494	UnsigDEGs
RNF135|84282_calculated	0.000631260161653361	-0.143454591166616	Down
RNF138P1|379013_calculated	0.0459359371507308	0.668838534842309	UnsigDEGs
RNF138|51444_calculated	0.0163846650646939	0.0812591743608564	UnsigDEGs
RNF139|11236_calculated	0.21341021986059	0.0338151256429985	UnsigDEGs
RNF13|11342_calculated	0.911585647732977	0.00405957123443684	UnsigDEGs
RNF141|50862_calculated	0.983858340550204	0.00102754419919404	UnsigDEGs
RNF144A|9781_calculated	0.203429492502013	0.108533937350854	UnsigDEGs
