pval	log2fc(high/low)
STX5|6811_calculated	0.00563557269426436	-0.046715507545164
STXBP2|6813_calculated	0.000867703246862169	-0.151295804472036
SUCLA2|8803_calculated	0.00455050327215116	0.090082942194
SUDS3|64426_calculated	0.00355547958823666	0.0776689686362187
SULT1A1|6817_calculated	0.00502244033167205	-0.190538150539732
SUN2|25777_calculated	0.00131816565881283	-0.0829812419516471
SUV39H2|79723_calculated	0.00992185278388035	0.163754293434455
SUV420H1|51111_calculated	0.00491675675992368	0.0922383564677975
SVIP|258010_calculated	0.00800035217732018	0.192775680665093
SYCP3|50511_calculated	0.00547360714819027	0.188218464930137
SYDE1|85360_calculated	0.00933142862489809	1.15105446910052
SYNC|81493_calculated	0.00154056888929122	0.106843982078578
SYNJ2BP|55333_calculated	0.00178636980098716	0.190246492206462
SYNM|23336_calculated	0.00638374245921691	0.79095629474643
SYPL1|6856_calculated	0.00435662311019378	0.0813315064536143
TAF10|6881_calculated	0.0031703602119613	-0.0983069244283971
TAF9B|51616_calculated	0.00158696852705553	0.117688435622547
TANC1|85461_calculated	3.51882767438952e-05	1.49284504716615
TAPBPL|55080_calculated	0.00572386664280643	-0.104115011726205
TARDBP|23435_calculated	0.000782176389855802	0.0617605642846016
TAS2R3|50831_calculated	0.00456446352459197	0.687257128041694
TAS2R4|50832_calculated	0.00336879955778795	0.461770547553826
TBC1D10B|26000_calculated	0.00608603885461342	-0.0765067593621126
TBC1D15|64786_calculated	1.64722991750064e-07	0.16071717849352
TBC1D16|125058_calculated	0.000911185112655191	0.710089120677051
TBC1D22A|25771_calculated	0.00510648537569915	-0.0693902734880211
TBC1D24|57465_calculated	0.00100970292148874	-0.115537342022864
TBC1D29|26083_calculated	0.00350251013352295	-0.796959234773938
TBCB|1155_calculated	0.00192955964865029	-0.10731130525371
TBCK|93627_calculated	0.00944406030962783	0.118077567262404
TBXAS1|6916_calculated	0.00544668275996797	-0.118322085179103
TCF12|6938_calculated	0.000695366612772355	0.129132553246733
TCN2|6948_calculated	0.00530591011339731	-0.448898307345587
TDG|6996_calculated	0.00593120716941735	0.0826457267393801
TDRD3|81550_calculated	0.0037923920219092	0.107185382812369
TELO2|9894_calculated	0.000296775714001143	-0.177691128817324
TERF1|7013_calculated	0.00136052800764631	0.118251868611485
TET1|80312_calculated	0.00116246258115305	0.550755411253016
TEX10|54881_calculated	0.00276689930441863	0.145650293678165
TEX9|374618_calculated	0.000625621238614818	0.626602202828704
TFAM|7019_calculated	0.00335353293259279	0.10823805347758
TFPI|7035_calculated	0.0088992340510047	0.324829131742931
TGFB1|7040_calculated	0.0010951778886756	-0.0952580407730996
TGFB3|7043_calculated	0.00289399023617969	0.307464403334821
TGIF2|60436_calculated	0.00302894658407698	0.175983495345041
TGM3|7053_calculated	0.000725002850991155	-3.62527818759502
THAP2|83591_calculated	0.00421325447604626	0.315372039565026
THAP5|168451_calculated	0.00160553110021007	0.217298229600933
THAP9|79725_calculated	0.00703850935533487	0.18819725042166
THRSP|7069_calculated	0.00170523206684838	0.644850537129591
THSD1P1|374500_calculated	0.00816085125912637	0.245915705804302
THUMPD1|55623_calculated	0.00685687516652362	0.137943145672131
THUMPD3|25917_calculated	0.00987656631356833	0.0712939266802563
TIA1|7072_calculated	0.00345640471333785	0.113150071209564
TIAL1|7073_calculated	0.00456099459459986	0.0634664802582193
TICAM1|148022_calculated	0.00842688279601962	-0.140972891663246
TIFA|92610_calculated	0.001453594314282	0.239813998480668
TIGD2|166815_calculated	0.0084090349803646	0.202941354022025
TIGD7|91151_calculated	1.77959689794146e-05	0.325236996299188
TIMM8A|1678_calculated	0.00487295185771817	0.160775982549998
TIPRL|261726_calculated	0.00215177422285153	0.0965186000059386
TKT|7086_calculated	0.00532465921615012	-0.0949151445176782
TLE4|7091_calculated	0.00816236604583767	-0.152308967436978
TLK1|9874_calculated	0.00679552378991766	0.102778288135391
TLN1|7094_calculated	0.00274875296153586	-0.103378090686859
TLR3|7098_calculated	0.00121608094673494	0.841179571755677
TM4SF1|4071_calculated	0.00543297048377811	0.861167586762621
TMCC1|23023_calculated	0.00491924018159135	0.0967556434386799
TMED2|10959_calculated	0.00533994865706126	0.0478298612448823
TMED8|283578_calculated	0.0049666714811908	0.0778934908641868
TMEM104|54868_calculated	0.000216371410619473	-0.226135062129882
TMEM105|284186_calculated	0.000789887582925246	-1.27405336676145
TMEM106B|54664_calculated	0.00257994510566092	0.169395704117363
TMEM120A|83862_calculated	0.00733245576674819	-0.19235459918092
TMEM128|85013_calculated	5.80962355530802e-05	0.148739257441345
TMEM135|65084_calculated	0.0031823811746763	0.15431346886738
TMEM136|219902_calculated	0.00384175510298707	2.09185651219782
TMEM139|135932_calculated	0.00459483141834833	0.590591287062758
TMEM149|79713_calculated	0.00547478890914281	-0.158961101868324
TMEM161B|153396_calculated	0.0021849366470266	0.120945807146746
TMEM189|387521_calculated	0.000605032828236407	-0.104928776317373
TMEM200A|114801_calculated	0.00422301425789908	1.36472843812307
TMEM22|80723_calculated	0.000198173189707617	0.74701700286473
TMEM41B|440026_calculated	0.00633856251720505	0.116690343919654
TMEM64|169200_calculated	0.00157716279050561	0.348024947660389
TMEM67|91147_calculated	0.00741073832948123	0.424630635331535
TMEM68|137695_calculated	0.00253223662315399	0.18675405298277
TMEM8A|58986_calculated	0.00162956390208761	-0.129393250194523
TMF1|7110_calculated	0.00220781292735987	0.100734457573758
TMLHE|55217_calculated	0.0072037322734577	0.115278886205148
TMSB15B|286527_calculated	0.000132955527948052	0.778262797971819
TNFRSF1B|7133_calculated	0.0053228429086616	-0.289747425369251
TNFRSF21|27242_calculated	0.00479039315975019	0.494845198483207
TNIP1|10318_calculated	0.0020641336502913	-0.0745325084867364
TNIP2|79155_calculated	0.00608076708395636	-0.109812043804818
TNKS2|80351_calculated	0.0080123636567072	0.0558051876525003
TNNI2|7136_calculated	0.000496813295095762	-0.710978028930789
TNRC6C|57690|1of2_calculated	0.0057968591610684	0.262956403081627
TNRC6C|57690|2of2_calculated	0.00551584075392164	0.243823524739418
TOLLIP|54472_calculated	0.000429762437839477	-0.139664785827211
TOM1|10043_calculated	0.000315844865389592	-0.215497268101384
TOMM40L|84134_calculated	0.00329669144076009	-0.140224718196819
TOMM70A|9868_calculated	0.00830849480013966	0.0963787942212557
TOX|9760_calculated	0.00178078371805602	0.479437477333645
TP53INP1|94241_calculated	0.00860551105433388	0.146525377469196
TP73|7161_calculated	0.00209832175424042	-0.918862356945493
TPD52|7163_calculated	3.81372973711974e-05	0.402805292893033
TPI1|7167_calculated	0.00696508483017551	-0.053447443035823
TPM4|7171_calculated	0.00886655217319815	0.118543900468799
TPP1|1200_calculated	0.00210055354812859	-0.0825951528722136
TRAM1|23471_calculated	4.91627183037731e-05	0.0950719343098575
TRAM2|9697_calculated	0.00744522505333015	0.0994878942395066
TRAPPC1|58485_calculated	0.00204824299905563	-0.0780649419580402
TRDMT1|1787_calculated	0.00214228438236243	0.238543204285955
TREM1|54210_calculated	0.0080917169408229	-0.444621320480758
TRIM16L|147166_calculated	0.00225968056985666	0.416151068180807
TRIM23|373_calculated	0.0088224753958439	0.17463741711487
TRIM24|8805_calculated	0.00505308804771595	0.123797592899567
TRIM26|7726_calculated	0.00114099408449349	-0.103197226522428
TRIM2|23321_calculated	0.00690137432308159	0.821690670261072
TRIM37|4591_calculated	0.00475987636601513	0.121855124363389
TRIM44|54765_calculated	0.00805862376392221	0.0673007994860407
TRIM5|85363_calculated	0.00278821276644221	0.119964870273617
TRIM6|117854_calculated	0.000549260109334687	0.591649006244495
TRIM78P|117852_calculated	0.00149312026652067	0.166143928677802
TRIM9|114088_calculated	0.000115502773264956	1.3259024952212
TRMT2B|79979_calculated	0.00190686719547107	0.0756242471998446
TRMT61B|55006_calculated	0.00686638128809621	0.0979543507904872
TRNT1|51095_calculated	0.00587793320579144	0.13151641854777
TRPV2|51393_calculated	0.0045136997449443	-0.175952135533728
TRPV6|55503_calculated	0.000314036244586822	-0.946855079122492
TRUB1|142940_calculated	0.000717151204447375	0.225617201803924
TSC22D1|8848_calculated	0.0038685371815384	0.20982863029702
TSEN15|116461_calculated	0.000205600755138713	0.13228449212473
TSN|7247_calculated	0.0054325794010355	0.0820048894097814
TSPAN11|441631_calculated	0.0041071087875337	1.05181284630488
TSPYL1|7259_calculated	0.00386041114841642	0.0902552352990734
TSPYL5|85453_calculated	0.00474435128630802	1.14293221151999
TTC19|54902_calculated	0.00772714298706593	0.0679445359949596
TTC23|64927_calculated	0.000830454880535697	0.730406115492698
TWF2|11344_calculated	9.31920192632752e-05	-0.0998964789587725
TXNL4B|54957_calculated	0.0077980216039854	0.0846325253405129
TXNRD2|10587_calculated	0.00120404362887497	-0.125744161810604
TXNRD3IT1|645840_calculated	0.00629820466703826	0.385593372535555
TYROBP|7305_calculated	0.000811537958505491	-0.191133293019212
TYW1|55253_calculated	0.00781613441880663	0.0879532299430752
UBA5|79876_calculated	0.000242148396874613	0.169690752803392
UBA6|55236_calculated	0.00513902963708836	0.109974395451227
UBE2Z|65264_calculated	0.00114691115735952	0.0538001258850102
UBFD1|56061_calculated	0.00540434657018828	0.118821392927836
UBP1|7342_calculated	0.00312488195218817	0.0489987746440787
UBTD1|80019_calculated	0.00853730745115838	-0.361499253357961
UBXN11|91544_calculated	0.00285292427899928	-0.208349295431662
UBXN2A|165324_calculated	3.98747213277274e-05	0.17129436832497
UCP2|7351_calculated	0.00194865448334281	-0.104826868553631
UFM1|51569_calculated	0.00672829437113785	0.0765038611622996
UFSP2|55325_calculated	0.00433966152605442	0.131282303482823
UGP2|7360_calculated	0.000330394250926709	0.118951986264642
UNC13D|201294_calculated	9.71330597129983e-05	-0.132179548538744
UNC50|25972_calculated	0.00823542205699624	0.0625000192008534
UNC5A|90249_calculated	0.0043434844913638	-1.06824876941899
UNC93B1|81622_calculated	0.000307477232371352	-0.253297487964665
UPF1|5976_calculated	0.00493802750947359	-0.0921178089382937
UQCR11|10975_calculated	0.00223183247118925	-0.0958428741470518
USO1|8615_calculated	0.00546831395879597	0.0853729601389319
USP13|8975|2of2_calculated	0.00627072762556561	0.268673340329306
USP16|10600_calculated	0.0078587471858537	0.0682032385135082
USP27X|389856_calculated	0.00108788315579811	0.410796381268568
USP30|84749_calculated	0.00436322363308319	0.136737936297534
USP33|23032_calculated	0.00329963657605881	0.0730607254863964
USP46|64854_calculated	0.00176676176404807	0.161731624555893
UTP15|84135_calculated	0.00864429081160789	0.139438056171364
VAC14|55697_calculated	0.00741928378552351	-0.0637737218081539
VAMP4|8674_calculated	0.00198711430858336	0.0979900000264392
VASH2|79805_calculated	0.000691039297007914	1.02174058267229
VASP|7408_calculated	0.00583591137573927	-0.12050100510144
VENTX|27287_calculated	0.00132191607456026	-0.951932686180374
VEZF1|7716_calculated	0.00281121724452638	0.0636165311484432
VEZT|55591_calculated	0.00178205004889805	0.12626122217947
VILL|50853_calculated	0.0025089315202893	-0.161670606913557
VN1R1|57191_calculated	0.00366552901955333	0.354860744636777
VPS18|57617_calculated	0.00164474325709365	-0.101278996026322
VPS37A|137492_calculated	0.00534054167036856	0.0973332449758477
VPS54|51542_calculated	0.000711786851134474	0.126701742568167
VRK2|7444_calculated	0.00980329073812952	0.086483190097132
VSIG10|54621_calculated	0.000198398856306449	0.608809933836498
VSTM1|284415_calculated	4.25395450642353e-05	-0.969367105310084
WAC|51322_calculated	0.00469842454968764	0.0316053158143092
WAPAL|23063_calculated	0.00779777355143667	0.0697772647367432
WASL|8976_calculated	0.00668534390592124	0.157538865894229
WAS|7454_calculated	0.00314020724647228	-0.0909604433302554
WDR31|114987_calculated	0.00229692603357134	0.430814531677363
WDR47|22911_calculated	0.000349818029769765	0.126272102805758
WDR48|57599_calculated	0.00985588111204817	0.081441161750942
WDR67|93594_calculated	0.00444038247982795	0.196776286288123
WDR8|49856_calculated	0.00626143237888884	-0.10927921174362
WDSUB1|151525_calculated	0.00253101060840588	0.0999459960591994
WDYHV1|55093_calculated	0.002345592938554	0.134150899754436
WWP2|11060_calculated	0.00206447815987953	-0.0782390981357773
XBP1|7494_calculated	0.00253333238879829	0.0849474593804633
XPO1|7514_calculated	0.00522136769392224	0.0693984546880876
XPO4|64328_calculated	0.00225906044542282	0.124546195494842
XPO6|23214_calculated	0.00699455070003693	-0.0542765685603559
YES1|7525_calculated	0.00413544358217104	0.414118399334846
YIPF5|81555_calculated	0.00736541911382083	0.101743072008463
YIPF6|286451_calculated	0.00556053148705896	0.0948949754604562
YTHDF2|51441_calculated	0.00564375909607241	0.0570740301341663
YWHAQ|10971_calculated	0.00311352536180461	0.0590814564022092
YY1|7528_calculated	0.00988955875120916	0.0429375123369314
YY2|404281_calculated	0.00900361995114429	0.176685564935821
ZBED5|58486_calculated	0.00188060052682998	0.124591388312976
ZBTB1|22890_calculated	0.00456229631497408	0.0863327849692811
ZBTB41|360023_calculated	0.00207771857301087	0.20652477935792
ZBTB47|92999_calculated	0.00929822430871414	-0.233074153057834
ZBTB8A|653121_calculated	0.00335833615204319	0.577150588113915
ZC3H11A|9877_calculated	0.00391012874022974	0.0776928353737977
ZC3H12B|340554_calculated	0.00178180298724883	0.469029965726655
ZC3H12D|340152_calculated	0.000578413728882619	-0.269040291201895
ZC4H2|55906_calculated	0.0025851737844964	0.344413073221361
ZCCHC10|54819_calculated	0.00587926229595102	0.134778210039659
ZCWPW2|152098_calculated	0.00472147995234432	0.527103114345197
ZDHHC12|84885_calculated	9.90626426632515e-05	-0.176843854849729
ZDHHC13|54503_calculated	0.00401294371994688	0.12747841708356
ZDHHC15|158866_calculated	0.00619716028643142	1.1431774275657
ZDHHC17|23390_calculated	0.00365895697415249	0.106755699376757
ZDHHC18|84243_calculated	0.00931411330894848	-0.0980323570746857
ZDHHC4|55146_calculated	0.00383880648325011	0.0775217000969689
ZDHHC7|55625_calculated	0.00477821537969643	-0.0999822506407067
ZFP112|7771_calculated	0.00307998934157334	0.9369638366886
ZFP161|7541_calculated	0.000171750340315601	0.131287565602483
ZFYVE16|9765_calculated	0.00498249974006409	0.168988928555282
ZFYVE9|9372_calculated	0.00315157851829362	0.839636673683235
ZIK1|284307_calculated	0.00409956514701607	0.394500496003794
ZKSCAN3|80317_calculated	0.00876576945140111	0.208160293580301
ZMAT5|55954_calculated	0.00228980021123912	-0.137837342474112
ZMYM1|79830_calculated	0.00289819499407396	0.217919987621041
ZMYND11|10771_calculated	0.00676961773396513	0.130086896219042
ZNF124|7678_calculated	4.15200954561085e-05	0.371516282403355
ZNF132|7691_calculated	0.00777872649016473	0.283559416651952
ZNF135|7694_calculated	0.000349143460270242	0.908317184743723
ZNF136|7695_calculated	0.00200320915284453	0.167715111373463
ZNF137P|7696_calculated	0.00178502437173172	0.275906841230732
ZNF140|7699_calculated	0.00791436941218471	0.153354684780574
ZNF148|7707_calculated	0.00263326837376628	0.120980992472739
ZNF154|7710_calculated	0.00137924870529862	0.433861145805727
ZNF177|7730_calculated	0.00256864662195057	0.335469698547569
ZNF181|339318_calculated	0.000941615056889008	0.295777768032817
ZNF184|7738_calculated	0.00313156570899246	0.234114941369758
ZNF189|7743_calculated	0.00736810822712754	0.164718246788607
ZNF197|10168_calculated	0.00269208571300105	0.250472060625384
ZNF207|7756_calculated	0.00501325315260175	0.0421692047806932
ZNF20|7568_calculated	0.00617354803862639	0.223461567824051
ZNF222|7673_calculated	0.000129189495699823	0.386557130110909
ZNF229|7772_calculated	0.00180323788172516	1.19787400958104
ZNF22|7570_calculated	0.00463517140083739	0.117039328857993
ZNF233|353355_calculated	0.00208937508916015	0.352641297238842
ZNF235|9310_calculated	0.00625954409364382	0.181259833681663
ZNF248|57209_calculated	0.00368421667900787	0.260869525465953
ZNF24|7572_calculated	0.00237247860770539	0.110348531024496
ZNF253|56242_calculated	0.0047031684330634	0.284002210173521
ZNF254|9534_calculated	0.00964058858462803	0.187292615343155
ZNF260|339324_calculated	0.00702495091645674	0.22606531854957
ZNF263|10127_calculated	0.001202960713578	0.110091331594468
ZNF271|10778_calculated	0.00201151310881033	0.132072870145642
ZNF280C|55609_calculated	0.00579453252300784	0.198707595408224
ZNF280D|54816_calculated	0.00313531889439014	0.150952743314089
ZNF286A|57335_calculated	0.000481032057596676	0.649543274513714
ZNF295|49854_calculated	0.00110654710427782	0.195644083660677
ZNF296|162979_calculated	0.00701923934245086	-0.228493009371575
ZNF300|91975_calculated	0.00448077473716503	0.557087053129945
ZNF302|55900_calculated	0.00595432872844813	0.165601939069428
ZNF319|57567_calculated	0.00345641647236641	-0.110825050010061
ZNF326|284695_calculated	0.00648248304693858	0.113181937804101
ZNF331|55422_calculated	0.00729881869645619	0.202617102125467
ZNF347|84671_calculated	0.00171864561197284	0.37705450442605
ZNF354C|30832_calculated	0.000175585214939574	0.899267975019574
ZNF383|163087_calculated	0.00236121379424452	0.147524623132185
ZNF385A|25946_calculated	0.000354708214041696	-0.35330473486315
ZNF394|84124_calculated	0.00396332311240859	-0.0780496630431865
ZNF404|342908_calculated	0.000106923852717084	0.604293881090172
ZNF426|79088_calculated	0.00325890266706333	0.168907420069227
ZNF429|353088_calculated	0.00338133543335354	0.337039751597251
ZNF432|9668_calculated	0.0017007406740869	0.213812574754905
ZNF433|163059_calculated	0.00358525332716288	0.241212615632661
ZNF443|10224_calculated	0.00355920035405963	0.329856718742889
ZNF460|10794_calculated	0.00322518350823382	0.212743315656588
ZNF480|147657_calculated	0.00510824114290551	0.204567838266644
ZNF486|90649_calculated	0.000197523885081589	0.588913905689707
ZNF493|284443_calculated	0.0015175847604378	0.313006829563601
ZNF501|115560_calculated	0.0007555344469573	0.531176263757932
ZNF502|91392_calculated	0.00208117687537124	0.724837755053209
ZNF506|440515_calculated	0.00357966897634796	0.19874653730424
ZNF519|162655_calculated	0.00201487599154259	0.345104802069051
ZNF521|25925_calculated	0.000186880761878515	1.26810833782543
ZNF525|170958_calculated	0.00693723451289486	0.258855353114768
ZNF528|84436_calculated	0.00703812153355366	0.301649251753102
ZNF534|147658_calculated	0.00784469380834958	0.584819319871273
ZNF540|163255_calculated	0.00451081367331235	0.530541227021504
ZNF543|125919_calculated	0.00387114400645239	0.260236489002751
ZNF544|27300_calculated	0.00360151946838162	0.225050433287042
ZNF546|339327_calculated	0.00544113930733398	0.222989610033598
ZNF549|256051_calculated	0.00605647481207642	0.248745089495148
ZNF558|148156_calculated	0.00325626921732993	0.179090512220559
ZNF559|84527_calculated	0.00351177940202591	0.193816638564026
ZNF564|163050_calculated	0.00317687268183384	0.143075110177006
ZNF565|147929_calculated	0.00594149781788146	0.13154378076856
ZNF571|51276_calculated	0.00698237441294694	0.310915718271622
ZNF572|137209_calculated	0.00420859366595356	0.432087149814638
ZNF573|126231_calculated	0.00598936598300295	0.274898166733217
ZNF583|147949_calculated	0.00406288257631177	0.249636623175198
ZNF599|148103_calculated	0.000203957938400457	0.643730253433556
ZNF606|80095_calculated	0.00366970836817737	0.291391929332733
ZNF625|90589_calculated	0.0007453545807783	0.439290969899919
ZNF626|199777_calculated	7.19985782234156e-05	1.61657098725409
ZNF627|199692_calculated	0.000697810847588356	0.302078617905082
ZNF639|51193_calculated	0.000361789300100975	0.146887360443825
ZNF665|79788_calculated	0.0053442260334897	0.407447525212312
ZNF669|79862_calculated	0.000389887886897575	0.201936648750315
ZNF670|93474_calculated	0.00696028486334256	0.31174999688682
ZNF675|171392_calculated	0.00320588293651684	0.174403100096921
ZNF677|342926_calculated	4.82181755211828e-05	0.839691439589999
ZNF680|340252_calculated	0.00826942841886353	0.220564464134742
ZNF681|148213_calculated	7.35446797688239e-05	0.645757163191796
ZNF682|91120_calculated	0.00479671835736009	0.432652317924127
ZNF701|55762_calculated	0.00589406842118882	0.205994443911732
ZNF702P|79986_calculated	0.00996786332153664	0.516841969633352
ZNF708|7562_calculated	0.00621225028043763	0.202356895590268
ZNF709|163051_calculated	0.0012525417893115	0.408690330149644
ZNF713|349075_calculated	0.0013367855715892	0.322568147762725
ZNF721|170960_calculated	0.00522261730798438	0.340482014483645
ZNF732|654254_calculated	0.00868115639893171	0.620889435743924
ZNF765|91661_calculated	0.0021117392361492	0.256059325530546
ZNF772|400720_calculated	0.00502948301885976	0.315425590807967
ZNF773|374928_calculated	0.00563001869059683	0.255340583975231
ZNF776|284309_calculated	0.00340042584717873	0.196253753655605
ZNF788|388507_calculated	0.00639359650438229	0.362716953592451
ZNF790|388536_calculated	0.00541021796683221	0.287124820909808
ZNF792|126375_calculated	0.00988556284462712	0.227343896260989
ZNF813|126017_calculated	0.00346569203937721	0.269284438214091
ZNF829|374899_calculated	0.00032338822982332	0.586774066981951
ZNF833P|401898_calculated	0.00175518896625036	0.638328332938306
ZNF835|90485_calculated	0.00498921284711799	0.828480159040845
ZNF836|162962_calculated	0.00296710185733835	0.249542515419105
ZNF84|7637_calculated	0.00966356102614637	0.222464610362878
ZNF85|7639_calculated	0.0025020703207197	0.329395401478225
ZNF879|345462_calculated	0.00165544522925122	0.398470748764823
ZNF880|400713_calculated	0.0010463346105902	0.351372272055905
ZNF90|7643_calculated	0.00272903056631772	0.802003787386853
ZNF92|168374_calculated	6.92025168010013e-05	0.235405131042032
ZRANB2|9406_calculated	0.00497033166310969	0.0899938799338917
ZYX|7791_calculated	0.000198315075135198	-0.122282717571036
ZZZ3|26009_calculated	0.00607200906217396	0.120977532283632
