TCGA.AB.2811	TCGA.AB.2816	TCGA.AB.2818	TCGA.AB.2824	TCGA.AB.2826	TCGA.AB.2835	TCGA.AB.2836	TCGA.AB.2837	TCGA.AB.2839	TCGA.AB.2845	TCGA.AB.2848	TCGA.AB.2851	TCGA.AB.2866	TCGA.AB.2871	TCGA.AB.2873	TCGA.AB.2880	TCGA.AB.2884	TCGA.AB.2900	TCGA.AB.2909	TCGA.AB.2924	TCGA.AB.2927	TCGA.AB.2932	TCGA.AB.2948	TCGA.AB.2963	TCGA.AB.2967	TCGA.AB.2969	TCGA.AB.2971	TCGA.AB.2972	TCGA.AB.2973	TCGA.AB.2976	TCGA.AB.2977	TCGA.AB.2979	TCGA.AB.2986	TCGA.AB.2993	TCGA.AB.3000	TCGA.AB.3006	TCGA.AB.3008	TCGA.AB.2805	TCGA.AB.2812	TCGA.AB.2825	TCGA.AB.2833	TCGA.AB.2853	TCGA.AB.2867	TCGA.AB.2869	TCGA.AB.2877	TCGA.AB.2879	TCGA.AB.2903	TCGA.AB.2919	TCGA.AB.2921	TCGA.AB.2925	TCGA.AB.2931	TCGA.AB.2934	TCGA.AB.2936	TCGA.AB.2938	TCGA.AB.2955	TCGA.AB.2964	TCGA.AB.2965	TCGA.AB.2966	TCGA.AB.2970	TCGA.AB.2975	TCGA.AB.2978	TCGA.AB.2981	TCGA.AB.2983	TCGA.AB.2984	TCGA.AB.2987	TCGA.AB.2988	TCGA.AB.2990	TCGA.AB.2992	TCGA.AB.2995	TCGA.AB.2996	TCGA.AB.3002	TCGA.AB.3009	TCGA.AB.3011
ZNF132|7691_calculated	0.311270591486641	1.60937674876331	2.38036928382038	1.98367769469807	1.87562281253251	0.822199872819968	1.77057536306351	2.25014300593213	1.86686842461835	1.89064124396344	2.29295839494864	2.70597790168252	1.81545246665892	2.72388616130114	1.30771994930007	1.81360677487383	2.0236456966706	1.47087521126069	1.2950176651513	2.27750872814478	0.978488532949512	1.31689876001794	1.97874477453668	2.86923971877628	2.07604595443941	1.67955891776437	2.08133962745194	2.48209964241705	1.4828998991412	2.44593853728927	0.943058638890398	1.57128847982064	1.57492497800934	3.13458238981889	2.38333104404124	3.02158632655395	2.49733133523027	2.45059103192519	2.47425431583264	1.59067387097297	1.59378400526066	2.51765364239942	1.65301414371895	3.14829963463159	2.59167941693574	3.3710709122154	2.9155017794186	3.2986143302891	2.73096595186008	1.69946279388635	2.30719534351388	2.62297719090787	2.30193876696534	3.079122064434	2.13510797375544	2.48382867280475	2.21707557938081	1.2585189247113	2.5078961008975	2.80673649165267	1.9813412277008	1.49149398087216	2.31176466015909	1.14600345113892	0.985791854412711	3.18501018645216	2.94407130654592	2.23511432037636	2.69209237542757	2.83367948382566	2.54883115400482	0.882290890985023	3.0972736789614
ZNF135|7694_calculated	0.27285929168711	0.462575888042204	0.249991368358195	0.033229160785111	0.960956460173687	0.0903114713760366	0.253384235800074	1.65654213334999	0.0508847400250935	2.46910452186831	0.827249962243491	1.20776793757217	0.17683337078449	1.26849428004786	0.671383962732517	0.478609468404512	2.05602853892275	0.38404980679516	2.38059093426592	0.104202449382443	1.94594474208978	0.287354085029207	1.71400367422801	2.38871305640431	1.871449415677	0.190930859562615	2.70077260935687	1.82427906631543	0.803475042917655	3.13357996474317	0.296897857700078	0.118492625869405	0.573762295576323	0.895457741492683	0.307078738539815	2.93583687368403	0.132116159533725	1.31260709287879	0.683741362402608	0.427069755210786	0.782660175841168	2.30272847547466	2.39437694495705	3.09924470071025	3.00613641864081	2.02162185785152	3.55842683609935	3.71040421348091	0.476226132546232	0.647268453104383	1.72386432362673	2.5405976858081	3.47946340208891	3.47082316316858	1.97298667653361	2.96395494218993	0.235604532763299	0.702834822211592	2.40097504367309	2.93085085664082	2.59657740505245	0.563548654879954	2.78856043498289	1.3922624619208	0.278936314679231	1.56545094935199	1.22218630732211	2.17963843493813	3.33684036060033	2.89013535604556	1.73945930015268	0.309409049240119	2.00536405466644
ZNF136|7695_calculated	2.87583902760087	2.82070998072667	3.2191530283517	2.23465459493589	2.81813476081085	2.67473180935466	2.97781110387507	2.98519072767532	3.47908825105418	3.46491653554777	3.4374008732388	2.39292185406675	2.71340988657923	3.41213115001319	2.17040581965736	3.13481235635176	2.45140895358624	2.87208013650934	3.36103840686572	2.8000612109983	2.61053471432837	2.3172751215418	2.81307313512634	3.06474492003536	3.11757869160385	2.07922448856104	3.21583388373373	3.68841537897647	2.95503376117423	3.20789285164133	2.33482567251618	2.28525424255145	2.9596588890926	3.53037043998073	3.42804856717981	3.06543444594863	3.27430639529345	3.5279836197478	3.6929962183405	2.38479583544622	2.67004717934981	3.45349124040746	4.02994754024353	3.5104303021163	3.23867987611537	3.41624525070024	3.31879404497331	3.45987747365771	3.35220766512436	1.95147589582372	2.8323634609483	3.39234490242259	3.61468628971818	4.09627028787379	4.03973500570366	3.32739994609742	2.69247183524077	4.14689956034359	3.63166308746278	3.11423374442709	3.45834262875403	2.24555650907121	3.82134286260118	2.87933328334048	2.24716800037477	3.17853937215889	3.43388083479422	3.56644986851942	3.38248742336396	3.1069512708417	3.54084562267557	3.15036470461199	3.3949942287321
ZNF137P|7696_calculated	0.527170449668413	2.13316893348604	2.22949563652416	1.3788445144695	1.69892964715416	0.896543115855899	1.56110614076779	2.09315448790708	2.37217205191235	2.42811558480137	2.03565909698553	1.74768815356736	1.24385184325508	1.65301414371895	1.10567807789454	1.81520651080661	2.29198657571902	1.78805922364955	1.83183671548089	1.70465067524035	1.85011931231064	1.58067614418927	1.68508795567503	2.65312882444817	2.12954679992159	1.39281197630273	2.33973600766177	2.39914374389156	2.49886356361895	2.8261925362366	2.34610590918853	1.65891980066448	1.5689076741274	2.45885442517455	2.353210355624	2.69336428835815	1.46717512261402	2.91172992541704	2.03674947642787	1.98400595710624	1.48630248336204	2.72698375980282	1.61640475086212	2.58738899564592	2.71074583234848	3.09820056305425	2.85509271580275	3.06995989045977	2.30865211105177	1.92956378375783	2.28838809505496	2.23915359984437	2.34928034406744	2.42696244775855	2.52499139753486	2.10416889482346	2.06429655140359	2.81432482450976	2.63345446069271	2.30451104180995	2.10852445677817	1.14371993109492	2.85853806633654	2.19959382868402	1.14724156435102	2.46113561515862	2.82692468293635	2.73833550385093	2.41975460548561	2.30369308809378	0.869871406177713	2.25256704202362	2.57719918709398
ZNF140|7699_calculated	1.27094748747706	3.15012095259815	3.47970913781443	3.08561160980154	3.05366744903883	1.77450244510966	3.01097671918292	2.88598427360032	3.58060379298653	3.43032542163177	2.94180119196526	2.94118144935643	2.50672887183635	3.61909602894201	2.33468267993572	3.01920373397309	3.13966594490056	2.50072558309552	2.90550494314962	2.86076420262883	2.68443725919546	2.70860662732526	2.7560625527967	3.66490375463895	3.04385191389204	2.56596267728106	3.05017080608445	3.58094140089387	2.68867273833914	4.00401591783773	2.93647776151863	2.55544807366128	3.79949145281324	3.95732031613001	3.29155935713775	3.59588552790595	3.21873467847304	3.08343464963234	3.52947115987626	2.68410057685598	2.5351820456209	4.00451936963123	2.83369972095793	3.9084382578555	3.99318522967576	4.04361572844846	3.76023159362309	3.92865456990017	3.64106042500118	2.76767598303101	3.47026352755543	3.28897862535972	3.20990559913319	3.40755669926481	3.83571189761734	3.51522043701032	3.4082227289546	4.19668572296163	3.68946690602075	3.39665272752002	3.31028194625214	2.42706975521079	3.54672163472937	3.02284715204858	2.46142378478668	3.65934234088157	3.47652426493729	3.10433665981474	3.16803222685404	3.47793631599449	2.20461026765203	3.08739494812151	3.67715866067034
ZNF148|7707_calculated	1.61781565367462	3.62308257532026	3.60420182471906	3.57236826423887	3.33889501460436	2.84510862723012	3.25985999253123	3.29440019266409	3.63073162535153	3.27009532119929	3.50737603937587	3.24187068419449	3.06243260406305	3.62049257357644	3.24357769113982	3.23900080273338	3.20453201978539	2.89954302613288	3.02002208249841	3.34445925613721	3.20208855207741	2.74981312600399	3.2790254919511	3.6843811509283	3.7301725665671	2.66650665455969	3.67905215380458	3.70862869717498	3.62577312374055	3.63322194045869	2.42360506159868	2.58529909029677	3.05401491057585	3.65781147224139	3.25601427138669	3.55722626442917	3.23661507005798	3.79497723843043	3.97172747147544	3.51323806233309	2.92692927747606	3.70734808748327	3.78586437439377	3.66091721103782	3.50896100765442	3.43803995851336	3.75043500043205	3.46118801391796	3.10170049558994	2.77936479265973	3.30761795755839	2.84551012308357	3.76877716385166	3.67112350042758	4.20008840911932	3.78601080160757	3.53426085593167	4.11871686672084	3.79632779448694	3.0647966459118	3.50159200540916	3.14639454906051	3.85386593847203	3.7694120783559	3.19028298637962	3.54986628040892	3.34416095412944	3.50411186400883	3.76716746210487	3.57454963089938	3.27730042036528	3.51469038704007	3.66156719952715
ZNF154|7710_calculated	0.876958896069571	2.02421328183256	2.17101462611126	0.63012585232438	1.73773001998293	1.02998286621571	1.68392098080932	1.31167748386373	2.97241695345097	3.10168368928722	3.08193608171943	1.72892182728731	1.6351042776266	2.95376809218438	1.57255017082144	2.93447875890688	2.70321146739115	1.70097230722272	3.57611091727949	1.69563754812701	3.59175121483598	0.814181243170403	2.76120015609909	3.41310660308678	3.18348651445939	1.25501723599975	4.03807616536279	3.34837407519116	1.85183897284934	2.84561047959084	0.917164388054544	1.66065485203523	1.60828883258118	3.25952860859087	3.4083042624843	2.09740853548056	2.44776431510773	3.74301940757206	2.54151483946068	1.31863499463164	2.02616265448968	2.7099963689114	3.65921673374341	3.58300150781455	2.33822471998901	3.84151025548011	4.46614418334914	2.43162295971329	1.71008456129098	1.3073702333059	3.46898726719049	3.23858816968197	4.79279810142334	3.52460282994677	4.68465606058959	4.37304261165313	2.40236746161726	3.76437800511092	4.14131016317921	4.57983182097158	3.57428319627562	1.40255847296198	4.07354606091516	0.898479255718769	1.47061495202074	2.05001404157815	2.00658527744987	3.09188597632672	4.45949719419427	3.03351110236132	3.34885560141502	2.91548265783181	2.93777751232396
ZNF177|7730_calculated	0.594548549550354	1.32152408371171	2.08222569912752	1.74626976444209	1.3469285314581	0.708496273012151	2.05004887960722	1.91865337546014	3.00818208224212	2.48367391871065	1.81532949397419	1.85163911760627	1.44270468518122	2.85127930838578	1.09220743809709	2.32806092209457	1.52937120525393	1.62816699928632	2.10658283052512	1.86647282971585	1.52029651798988	1.03061858584548	1.57211355648423	1.66780131544605	2.22657018212556	0.923567567932559	2.36767858413997	2.56866451371474	1.40860317934337	2.63519716894341	1.50345050900557	1.95665145557106	2.31074727546341	2.63665941879833	3.18700756697703	2.78289078063622	2.84235537240736	2.12138017427817	2.55780217348035	1.25513812547869	1.56919941253442	2.28101568277577	1.88912304772251	2.77467111232688	2.68670221025608	3.37022008971377	3.584541653291	3.3615999416077	2.95469883919151	1.41532600943697	1.92622719452821	2.98345881159032	3.00550778160147	3.80287562092134	3.13068381185155	1.88389447231603	1.93001817590045	3.55214340739182	2.47928230687234	1.75591305403952	2.4737349684636	1.28285490932255	3.21466882266671	1.89863403471697	0.9741621677966	2.61346093083939	2.12412958532541	2.19345636574959	2.65930808547388	2.36941064531651	1.68315744808926	2.67732782363218	2.62344550716235
ZNF181|339318_calculated	0.266516712754505	1.98064686000594	2.26089883960029	1.53610264748736	1.68585046764525	0.77137853948453	1.98112198979431	1.7771566660045	2.50357771620773	1.93587458085045	1.60786290283124	1.70690623423156	1.34539637539127	2.57860063615274	1.07813158946734	1.20676823546832	1.80347504291766	1.03773362744651	1.86738253587587	1.83442806872501	1.68580562515427	1.27512627356836	1.99276843076892	2.65445845513358	1.89017427679934	1.28764959209501	1.92630311186139	2.24238909626731	1.43269221678717	2.74912660850612	1.78291174288082	1.34027740476625	2.31713037872859	2.58892446687358	1.86124078525967	2.57574797817244	2.1662012526627	2.27604994167305	2.17546072828511	1.70123852805218	1.62250872258291	2.61466273493658	1.30544527855355	2.50309426915734	2.45235821652824	2.62100860087802	2.88309290445168	2.95583353798957	2.1994053724823	1.44874240451703	2.23799193573071	2.29810106963049	2.65800577691312	2.76951787027952	2.29921534634348	2.28104536633199	2.1155659959216	2.60255189747166	2.38860285761182	1.94118144935643	2.597507337678	1.46545212740898	2.43146250277863	1.48578745585376	1.36311499458932	2.41050392782298	2.49456921659865	2.21769602667169	2.42137143300089	2.15120939288489	1.36019569473236	2.27816321399783	2.43935717847426
ZNF184|7738_calculated	1.47259174573693	2.41673167082091	2.78446210438152	2.71340988657923	3.0795317173198	1.30386840293441	2.21480867968208	2.23220024871352	1.56764279220307	3.11862551354425	2.33170521649889	2.10151561549124	2.40403113962183	2.72539216311448	1.65754854778975	2.81907545330719	2.22410203210158	2.12561804227631	2.75364732019604	2.40122086216022	1.85794119609473	1.3674269829773	2.62814366357998	2.42104821242356	2.38081255066312	2.22567596556077	3.10393399105623	2.92035047325412	2.31156124060842	2.87156769683861	2.10832372002525	2.18817934406705	2.83102596211392	3.37446919339681	2.9293554728534	3.23473122601661	3.00415977913551	3.01042180548651	1.26098913878607	2.1569790138501	1.93259036490852	3.22135124430149	3.17884209617837	3.31183730304816	3.29943516772338	3.15688196396671	3.97092725935266	3.3924410770543	2.55267217116222	2.25866966866848	2.69583795800513	2.48073043250549	2.96349261994659	3.23384205513462	3.72209437333677	3.55863499688272	2.84388337432156	3.63705374036829	3.11819358383957	2.95218444289641	3.64879904206389	1.56310930740949	3.4725267626937	2.11826004298095	1.94489591791936	2.39215253392312	3.02408914165773	2.46991201746617	3.06134418828839	2.77789308380488	1.88346441810232	3.55050670095286	3.41496085406889
ZNF189|7743_calculated	0.729269967984199	3.33994974131629	3.6346281157312	2.79070949192353	3.4942747903445	2.14799043280328	3.11614846931362	2.98846656205693	3.43914437590128	3.1940082313967	3.20205719868407	2.88851921809751	3.02980622770421	3.48644408369988	2.27756823912925	2.5749976145589	2.97300505095225	2.15468041369141	2.90808273082762	2.94461485335394	2.68502065585426	2.24947568135652	2.7710615495741	3.51627995308303	3.22179976415851	2.85267806267286	2.92980993060015	3.72567572667375	2.87178452045173	3.57693324138206	2.18212019046686	2.09825110324591	3.07714043402791	3.78874834434975	3.37792887873281	3.82130203988953	2.88709629763567	3.54140332488502	3.64514826576772	2.65289945387296	2.05554274796229	3.6934088965254	2.37828965309545	3.82789014163407	3.69643902065575	4.28146829066061	3.61947170326249	3.45006309433343	3.52770844426103	2.85301755557258	3.57706622036606	2.90998426161485	3.71545412711572	3.58866067403132	3.63878052670059	3.37812315306169	3.47335832468022	3.67512715647122	3.30411672916251	3.46671846826014	3.27990210830887	2.65590132206459	3.5935928058646	2.64406392290419	2.37853936712236	3.6023974911954	3.57765843243024	3.23027988125897	3.31183730304816	3.48637972163285	2.64961545906341	3.46313851314294	3.00025244954346
ZNF197|10168_calculated	0.831553003626337	2.0783707318988	2.28953940534605	2.61022758954469	2.61755709143187	1.14893410452634	2.23979517105212	2.16889872002547	2.99664182864122	2.46555660995833	1.71545412711572	2.01246140594355	1.74204934011865	2.75191355592705	1.40849448946944	2.11306701431437	1.65992455840238	1.42099433528637	2.45567572675296	2.06073915785768	1.8751902851598	1.10050676131558	2.48331276125553	2.91819538914666	2.21530583929618	1.58289315444318	2.29437078261932	2.73485049624351	1.57448908189632	2.65143061801937	1.57773093149008	1.39440438540062	2.21088754922081	3.03174806286428	2.33259337266217	3.02541865938807	2.20783039595869	2.42779387182193	2.36798603709609	2.08164640615971	1.91207497146824	2.6716330565959	2.13093086982645	2.84833750267637	2.38000902920068	3.07712333916823	3.70132725741294	2.64761384059178	2.68180905085649	1.57565117898823	2.49556725845794	2.38017531174203	2.80889983925777	3.12507245301969	3.05422334733715	3.09509737530222	2.15581398414408	3.36900575274783	2.66500612062622	2.18173865968866	2.49929739930426	1.60088819071141	2.95980724201089	1.31950232900431	1.93900084506951	2.38081255066312	2.26477660997172	2.38036928382038	3.12250707268573	2.65209636955975	1.89110806002993	3.11218300486233	2.32267810132385
ZNF207|7756_calculated	5.77175883546295	6.01263124256313	6.26495671796482	6.2773934186262	5.77674884445272	6.40374831336241	6.08564772303606	5.79251441552519	6.36728543803843	6.49199255011014	6.34714120227838	5.98994280425998	6.02057998340081	6.48652453224605	6.15612353693193	6.44806508211356	6.42519240029418	6.35256610108949	6.43525853931906	6.573545703013	5.72101713736688	5.88122655686971	6.06790971297348	6.10581634071705	6.24048034421076	5.99031730239387	6.34832449719013	6.64883929880032	6.13718380021906	6.3975377361901	5.49108345371826	6.10283446864171	5.95073201319076	6.43117998834797	6.44277434237612	6.3046479307204	6.31850304183635	6.21387798700209	6.69304780956968	6.22446480628765	5.83795837497642	6.45237798619931	6.42650127019847	6.41450427985033	6.46718164520055	6.62396633042109	6.3011614326061	6.57822624424842	6.41851212285953	6.13836601391488	6.62404677792325	6.29380268350316	6.78261300213727	6.19286879103823	6.87849116649954	6.35350855688336	6.3280070495176	6.53942560745562	6.4434955941592	6.40903446156128	6.10951100643051	5.96611433553106	6.02683103712551	6.07501912518547	5.58007913822624	6.84815344049325	6.38614875473436	6.53032049467804	6.40348417853681	6.39944456458946	6.5820154932611	6.50647182771386	6.43066831252819
ZNF20|7568_calculated	1.85634833381596	1.79995763533608	2.56846995587204	1.97460273021072	2.17466207953359	1.41077525900824	2.20708071679703	2.2302645080081	2.50926512240761	1.99106373893302	2.46939110430101	1.49128873189744	1.72417002099241	2.32054244242846	0.990954860396993	1.86548336762414	2.0208755167739	1.54680804989641	2.21163525332715	2.2709773789095	1.56803210477128	1.3788445144695	2.0443241688122	2.69238255955752	2.2287263550585	1.9810489030879	2.76139166287834	2.45430751994023	2.23367335743694	2.45528118485653	2.17203940398583	1.16780749549812	2.16024255599073	2.73155255899134	2.06818925877897	2.50339962298398	1.67011518128429	2.39824090526447	2.72992250544201	1.64089852064295	1.600364914951	2.37978728932844	2.77976399757569	2.89112750742178	3.61502779084158	3.42921422983958	2.79888000741126	2.89925298470915	2.61100708636438	2.24595194716537	2.23633953916837	2.04054179386285	1.93213678230966	2.68865036108654	1.86231252090495	2.71639833522318	2.08800587129002	2.32676742469588	2.46657491846242	2.14759976732666	2.09508049190141	1.41808197795313	2.6777788279158	1.95977015521147	1.10728613495222	2.49842959743481	3.16054914331148	2.98908449645023	2.39412995747549	2.12769930544799	1.36317107711924	2.38490632540709	3.52668232752636
ZNF222|7673_calculated	1.52812118781138	0.81467346256818	1.74179054526489	0.370052655715914	1.47669274730127	0.338338834684812	1.27375457854592	1.72822529375978	2.02506424110866	1.59607642371051	1.18351827404467	1.38780366453333	1.23413339561248	1.96317815617389	0.792855352362489	1.3953370500727	1.38852020299317	0.988993640342981	1.69050649292008	1.42889276178592	0.813360504133085	0.961993677420255	1.36137535393791	1.87042390585819	1.67219901911577	1.3098164669044	1.34039135722008	2.27512627356836	0.633570706757935	1.36086990381429	0.864334740782428	1.04691008286352	1.63714650625315	2.00259451670845	1.58794099375522	1.7074806170745	1.52561789900854	1.53953107147415	1.55738558142353	1.01856296334702	1.03033607837096	2.05529979112661	2.76718865405582	2.20291916881709	2.13313604592598	2.24814010546953	2.12512206056982	2.19773960600636	1.97085365434048	0.900490088630511	1.80723125718267	1.82541931141797	1.44556780748101	2.25268813698043	1.7458396740976	1.77724084706654	1.39489822415673	1.83689362740974	2.03037139483076	1.86825215316615	1.74738739965272	1.14208662961753	1.90858236547881	2.03572946892062	1.01506932171765	1.89293496997275	2.14336076338833	1.74015043225531	1.85845849790363	1.8404028055866	1.11696353718266	1.55094990254589	2.27780625852198
ZNF229|7772_calculated	0.0735460609151547	0.572695679575205	0.773827578980694	0.253142152564187	0.952557222682185	0.0406820588030078	0.282380494638606	0.0224743465748992	0.0281447677133787	0.313245851787561	0.140778655782796	0.460061020977341	0.0231843692482634	0.0919367382105852	0.325040955495201	0.45343856134876	0.551885103471725	0.262914176237417	0	0.0576928671683459	0.108357178090419	0	0.598174612148007	0.523361219304096	0.150689643247321	0.0528331997629446	1.15309191722165	0.723252734501068	0.15704371014558	1.17881023348325	0.231555290356041	0.0364681670692917	0.231186613227865	0	0.250719083400555	0.023894042655701	0.0157829972409275	0.210513551800469	0	0.372172051912351	0.0149265442381028	0.993565680064527	1.13093086982645	1.78035209828767	1.15788449808015	1.14045147695366	1.25827770161315	1.79443666180442	0.0159256899902542	0.240253261584505	0.566376800321124	0.663025756497975	1.13665077016012	2.46215704784739	1.42894634476948	0.868212636477131	0.467905469061453	0	0.0485152099339396	0.484189701148267	1.41673167082091	0.155101558125703	0.13119435170845	0.310572794597154	0.202135580889849	0.0706641007787897	0.795600729101306	0.496206665923484	1.4846021943722	0.343578377146895	0	0.0612923384782941	1.10514166032342
ZNF22|7570_calculated	3.32055688316978	4.46564149645838	4.82660441447277	4.42223972965542	4.99538954209655	3.80613842349813	4.47210430155159	3.88271151462055	5.52075538146537	5.2762137565227	4.36117881104292	4.48778859419704	4.2311942949624	5.17734378828173	3.54322365113118	4.9380457932956	4.72567027405395	4.54825781807666	4.81836999144439	4.37714457710774	4.49641121647549	3.76471769505715	4.25008993459421	5.63111592634666	4.56350594641369	4.69134990804361	4.40242203886781	5.0335507459769	3.77511376997522	5.55049438785374	4.57506419485016	4.15763392985653	5.25159791628009	5.2296609784756	5.31522928197747	5.21485918027253	4.94075874488691	5.10547275410401	5.42104821242356	4.11572411909653	3.91915889984421	5.65306001710456	4.75137802244915	5.56211417896201	5.32978737039149	5.40275627948341	5.77012337975035	5.33842084904746	5.34344335622082	4.54262951139388	5.40545805527276	4.38525155200491	4.69880743994047	4.92390504212606	4.91865337546014	5.55533149497076	5.2072017851194	5.64740373972115	5.13003302338145	5.14001785068444	5.48471496495756	3.81605692994408	5.42637546891044	5.1666712637625	3.46875272924146	5.60197575908776	5.42206476617281	4.37555384291767	4.92323001477887	4.52987715433144	4.84888329053164	5.2936647616236	4.85587511407759
ZNF233|353355_calculated	0.484395962502666	2.04106771708669	1.57119138094856	1.30649557225964	1.31574010835474	0.608998436176666	0.802317314403593	1.37194910413863	1.78747425693126	1.44858384046336	1.06515867512855	1.00173019613888	0.784168920502028	1.86060530675985	1.18751439819282	1.98495385138534	1.70739226536642	0.939527499675566	1.51586380741849	1.16427139768074	0.827249962243491	0.942383132004607	1.21288056634438	1.69211469935607	1.84112777798421	0.713431883073091	1.51055689540024	1.87778350642282	1.62016409643972	1.71395969833784	0.854394677753101	1.01642500349979	1.3547342399706	2.09105661262748	1.77728293575566	1.56208364269616	1.56384147888033	1.2097652659741	1.38543103719352	1.07573798239408	0.901108243014513	2.22212446737522	2.00999204824744	2.48601924098538	2.15672019965182	2.36266625584825	2.20651820166512	2.19745654887045	1.38995221315362	0.697151067084367	1.7671038843842	1.66279795415096	1.84478735007906	1.78374998300717	3.05496999853553	2.07148810558418	1.50756632753404	2.69041709553247	1.6822586566445	2.01984422012829	1.81598522720104	0.869397666558453	1.25356577157292	1.31318779448093	0.969749128288659	1.75552855751322	1.51727569320958	1.94197016648271	2.16333770822547	1.54265427210204	0.727615550940965	1.81282677326766	2.20072404921648
ZNF235|9310_calculated	1.27852008117665	1.91620910002128	2.37167037096268	1.59488291031422	1.98786654898722	1.55085142506866	2.0260563929627	2.26047736865342	2.56834834389526	2.51896310020739	2.29710335517794	2.13796249006763	1.66857301647589	2.80417749651658	1.87617311443746	2.6713160205776	2.34047681565417	1.97074323978062	2.14198857270294	2.05373694804122	1.78571793231674	1.58452962727463	2.14662264056274	2.21893612133568	2.45880194158901	1.5403745061903	2.46720121278321	2.64436392907224	2.20982763795228	2.58233922119585	1.65356452809983	1.78596896677725	1.87211954740743	2.89598114892913	2.4660005763952	2.66866377770022	2.60095953179393	2.26717620309158	2.30576628276119	2.01660328788119	1.47082316316858	2.42537873503381	2.64623179424125	2.98037267547124	2.81481699493118	2.79325084224409	2.60783923637989	2.72552304552903	2.0765590951316	1.4883607567659	2.24944534108584	2.34070468006655	2.79749033749956	2.59857959255365	3.48074335565375	2.42969629765183	2.2364926183813	3.38576233581122	2.51151864151157	2.41378361322642	2.24522182292775	1.74579665801038	2.43528187890846	2.21163525332715	1.77433375817104	2.50451870106349	2.37155886261196	2.57211355648423	2.96504543563966	2.48812934755006	1.7570659291613	2.55924706046191	3.14404636961671
ZNF248|57209_calculated	0.524063675777211	1.76947555444099	2.52839628459141	1.26387573257786	2.13950223854014	1.10755397028965	2.03319391421362	1.73984810269933	2.78446210438152	2.86014838362909	2.09653174269363	1.76884066787742	1.76234881564413	2.91956891215184	1.32233199295572	2.41416260017971	2.29222222837951	1.48269342376915	2.06904906013277	2.21266271414878	1.76417627635593	1.47664090866952	2.09241042968444	2.33831030685706	2.00941883938333	1.43392088351355	2.42145222683178	2.7664043444763	1.86179659942138	2.97048557294012	2.29760229865201	2.0336872878706	2.24235860659561	3.20459461841822	2.63308241032793	2.67619969570813	2.56671775358952	1.88107724262462	2.45559682700501	1.56793478647782	1.42137143300089	3.06196624070328	2.02357473282204	2.99497790377818	3.23428670907804	3.33788232173396	3.2428006437807	3.42060366585787	2.74310560423169	1.6913108202263	2.46150236651468	2.51493019567262	2.47495513835219	2.79216819110116	3.2887719672474	2.6669610538582	2.40345861453549	3.0936446801917	2.79692994263851	2.42330923724239	2.49692246600807	1.30106080577982	2.77099814323324	2.31825898774229	1.10634831950515	2.89149695806741	2.72911766676647	2.46900029595865	2.89572916164496	2.38827221072081	1.58808495853398	2.99965731923284	2.84597170522544
ZNF24|7572_calculated	2.3543957380824	4.1570275363437	4.6736525250828	4.20636190853	4.36084181805888	3.26973636370274	4.12703065538202	4.22340710343853	4.60627046849799	4.28232859606656	4.29015896130814	4.03487597760671	3.58647653578471	4.49636647352037	3.38290238042638	3.98770286574057	3.89365343877836	3.59942492054066	3.74965225277365	4.18718972994211	4.11989563415357	3.80902336119405	4.04011214763133	4.79592795386937	4.23034905886071	3.75020986995748	4.12460109619848	4.54706109311373	4.21747890047053	4.46126660848879	3.31339098483339	3.58419285810974	4.03008000817932	4.37072924871523	4.601993581249	4.22589957166889	4.31885187711406	5.26792525817579	4.29528956326115	4.07595185884484	3.97433657317303	4.92196943532242	4.24957428282983	4.5285088090659	4.41485264213407	4.59431564537673	5.05096742905226	4.70207569420339	4.33332354309069	3.51716228914239	4.46375322458739	4.21410925898632	4.82548037055194	4.65620459859663	4.60136967457099	4.61037525385132	4.58064599829574	5.02713192953823	4.64508484261774	4.01987090088174	4.27721113639454	4.0099293646194	4.55400551661735	3.70683994457038	3.66889065578352	4.54924406131224	4.0260563929627	4.42072491941585	4.33052971793573	4.19957027300504	3.9465250134784	4.28239532245914	4.01589001812602
ZNF253|56242_calculated	0.4240621254159	3.0409625477785	2.52177944057469	1.24165716624313	2.49246851493382	1.0201999229435	2.65780004173982	2.47656314722924	3.20939097746743	3.52573064038638	2.24479574642115	2.43650834307179	2.13093086982645	3.24889910707633	1.53326431307179	2.76132783010978	2.57082720196369	1.93009389401215	2.78699357105694	2.53126915988299	1.69126614713828	1.23921471415785	2.36213319724378	3.40240839474873	3.54604247824844	2.26633679942013	3.1940082313967	3.79592276040509	2.06046248798611	3.69532574408157	1.50543366518182	1.95352599957396	3.04774776327079	3.71890955437923	3.37246461858944	2.91752723171726	3.17919253938802	2.82857065577991	3.10805602756647	2.10527578341569	1.51803149260217	3.65875988830477	2.55853704260835	3.70150469976491	3.37009451603714	3.84222461287724	3.90059635276645	4.04533811992781	3.10897601237726	1.85845849790363	3.09420228268102	3.00104557492951	3.43577525614841	4.46838781662833	4.2293264297934	3.542963745103	3.02899341187955	4.09106507793054	3.41004254766206	3.36681177312713	3.00410583282993	1.51060752960366	3.70793333467494	3.03789173197538	1.25065845449841	3.3327079336406	3.13060144979056	2.90330826798251	3.01172819741845	2.82828630085047	1.60007941179214	3.07217441692432	3.37920505996061
